time,low,high,open,close,volume
2025-12-25 11:20:00,87402.05,87443.24,87439.42,87402.05,6.46817011
2025-12-25 11:25:00,87402.05,87507.9,87402.05,87491.2,4.16347716
2025-12-25 11:30:00,87470.63,87528.0,87491.2,87470.64,12.44371173
2025-12-25 11:35:00,87457.79,87475.96,87470.64,87470.02,0.94140171
2025-12-25 11:40:00,87437.17,87472.02,87472.02,87467.12,7.11429509
2025-12-25 11:45:00,87420.01,87518.94,87467.13,87436.92,8.97555474
2025-12-25 11:50:00,87433.44,87491.46,87436.92,87478.98,1.3640516
2025-12-25 11:55:00,87442.96,87478.99,87478.99,87459.42,2.01241888
2025-12-25 12:00:00,87446.0,87507.94,87461.97,87503.59,1.60290347
2025-12-25 12:05:00,87469.99,87503.87,87503.59,87469.99,3.16693123
2025-12-25 12:10:00,87423.93,87483.99,87469.99,87430.32,3.54643206
2025-12-25 12:15:00,87428.16,87481.84,87430.31,87476.01,1.87459646
2025-12-25 12:20:00,87471.98,87501.72,87476.02,87486.02,2.05863854
2025-12-25 12:25:00,87443.8,87524.48,87486.02,87513.28,3.73957748
2025-12-25 12:30:00,87502.61,87537.96,87513.28,87537.96,1.73295435
2025-12-25 12:35:00,87475.97,87537.95,87537.95,87475.97,2.50324305
2025-12-25 12:40:00,87441.46,87475.97,87475.96,87465.96,3.59538226
2025-12-25 12:45:00,87454.01,87481.0,87465.95,87481.0,2.24409838
2025-12-25 12:50:00,87481.0,87495.18,87481.0,87485.9,1.39258604
2025-12-25 12:55:00,87485.9,87522.14,87485.9,87513.45,3.30003105
2025-12-25 13:00:00,87465.93,87518.0,87513.45,87471.74,5.20374147
2025-12-25 13:05:00,87431.57,87476.0,87471.74,87431.57,5.5470921
2025-12-25 13:10:00,87428.76,87475.95,87428.77,87466.01,2.8264659
2025-12-25 13:15:00,87338.44,87474.01,87466.01,87361.45,13.35006027
2025-12-25 13:20:00,87350.0,87412.89,87361.45,87400.15,5.19880039
2025-12-25 13:25:00,87400.14,87456.73,87400.15,87455.47,1.79216358
2025-12-25 13:30:00,87406.67,87460.74,87448.02,87411.2,5.41493938
2025-12-25 13:35:00,87411.19,87445.49,87411.2,87442.02,4.4384048
2025-12-25 13:40:00,87442.02,87623.99,87442.02,87551.38,13.01471015
2025-12-25 13:45:00,87502.62,87619.86,87551.37,87548.0,8.88488288
2025-12-25 13:50:00,87546.01,87626.04,87549.38,87586.39,3.30527594
2025-12-25 13:55:00,87570.0,87602.0,87586.39,87571.95,1.82514316
2025-12-25 14:00:00,87562.4,87600.15,87571.95,87585.9,4.65894202
2025-12-25 14:05:00,87579.48,87641.08,87585.9,87631.8,4.96204908
2025-12-25 14:10:00,87623.37,87670.83,87626.0,87640.24,7.43116197
2025-12-25 14:15:00,87555.91,87667.33,87646.44,87568.0,12.64232165
2025-12-25 14:20:00,87562.97,87597.51,87564.94,87578.01,6.27503186
2025-12-25 14:25:00,87491.95,87580.12,87578.0,87517.99,5.28849784
2025-12-25 14:30:00,87517.98,87601.98,87517.99,87579.41,3.68618243
2025-12-25 14:35:00,87517.98,87589.37,87579.41,87528.53,4.83997391
2025-12-25 14:40:00,87528.53,87579.99,87528.53,87575.27,2.15059613
2025-12-25 14:45:00,87569.71,87701.66,87575.27,87678.51,6.52772639
2025-12-25 14:50:00,87652.0,87710.47,87678.5,87666.03,5.48812332
2025-12-25 14:55:00,87655.01,87689.32,87666.02,87672.06,4.42201358
2025-12-25 15:00:00,87672.06,87765.67,87672.06,87676.02,8.37134543
2025-12-25 15:05:00,87657.44,87735.62,87676.01,87678.05,8.50557475
2025-12-25 15:10:00,87678.05,87740.19,87678.05,87720.77,3.05544856
2025-12-25 15:15:00,87693.99,87782.01,87726.0,87770.25,5.40375092
2025-12-25 15:20:00,87763.61,87844.49,87770.25,87790.02,10.38663667
2025-12-25 15:25:00,87784.01,88167.77,87790.02,88017.42,57.41518551
2025-12-25 15:30:00,87902.0,88091.71,88020.19,87902.01,22.53911695
2025-12-25 15:35:00,87876.25,88030.59,87909.51,88011.23,22.42537394
2025-12-25 15:40:00,88007.49,88487.78,88011.23,88451.99,58.95900957
2025-12-25 15:45:00,88291.61,88534.4,88454.01,88349.99,25.71462783
2025-12-25 15:50:00,88325.91,88515.3,88346.43,88344.74,25.05720726
2025-12-25 15:55:00,88224.0,88358.93,88336.48,88313.03,34.05256958
2025-12-25 16:00:00,88191.01,88373.08,88316.01,88224.02,20.79019645
2025-12-25 16:05:00,88096.11,88271.79,88224.01,88111.05,19.84117588
2025-12-25 16:10:00,88108.02,88259.46,88111.04,88248.1,14.79077729
2025-12-25 16:15:00,88242.27,88380.0,88248.09,88313.74,25.12910836
2025-12-25 16:20:00,88274.42,88383.73,88313.74,88364.88,16.60483453
2025-12-25 16:25:00,88337.46,88426.38,88366.01,88357.68,18.50421829
2025-12-25 16:30:00,88260.38,88402.04,88355.57,88280.8,17.37247952
2025-12-25 16:35:00,88105.5,88305.93,88280.8,88168.87,13.70701821
2025-12-25 16:40:00,88168.87,88278.0,88168.87,88264.02,6.29174519
2025-12-25 16:45:00,88107.84,88275.46,88264.01,88133.8,15.63056414
2025-12-25 16:50:00,87928.12,88142.21,88133.8,88022.04,29.10665468
2025-12-25 16:55:00,88008.8,88079.25,88022.04,88023.94,13.38379604
2025-12-25 17:00:00,87929.92,88073.5,88014.01,88003.59,25.67429736
2025-12-25 17:05:00,87996.34,88098.82,88003.58,88089.67,19.25798811
2025-12-25 17:10:00,87966.33,88141.08,88089.67,87974.19,14.28930696
2025-12-25 17:15:00,87959.07,88048.42,87971.66,88030.03,10.15328384
2025-12-25 17:20:00,88030.02,88104.89,88030.03,88076.04,8.16558464
2025-12-25 17:25:00,87963.16,88080.34,88076.02,87984.57,11.78142946
2025-12-25 17:30:00,87961.0,88025.44,87984.58,88002.53,8.15800852
2025-12-25 17:35:00,87975.86,88028.93,88002.53,87978.86,4.78783738
2025-12-25 17:40:00,87975.86,88011.59,87978.85,87995.58,3.50679991
2025-12-25 17:45:00,87976.98,88100.0,87995.58,88093.78,4.47589082
2025-12-25 17:50:00,88076.35,88140.75,88093.78,88113.71,15.32047665
2025-12-25 17:55:00,88070.84,88131.68,88113.72,88070.86,6.28289108
2025-12-25 18:00:00,88070.41,88209.92,88070.86,88180.01,7.03947312
2025-12-25 18:05:00,88180.0,88258.32,88180.0,88220.02,7.19867767
2025-12-25 18:10:00,88206.2,88255.0,88220.02,88249.03,3.58984533
2025-12-25 18:15:00,88166.03,88249.02,88249.02,88174.2,6.12096647
2025-12-25 18:20:00,88162.06,88200.77,88174.19,88180.0,6.41653491
2025-12-25 18:25:00,88151.11,88182.0,88180.0,88168.89,4.06458057
2025-12-25 18:30:00,88104.91,88195.51,88168.88,88114.47,4.45239476
2025-12-25 18:35:00,88083.58,88150.31,88114.48,88126.23,4.9294682
2025-12-25 18:40:00,88126.23,88253.87,88126.23,88184.51,11.95336364
2025-12-25 18:45:00,88179.52,88236.32,88184.51,88208.02,3.44112126
2025-12-25 18:50:00,88176.12,88230.88,88208.02,88184.01,4.60870617
2025-12-25 18:55:00,88172.12,88187.84,88184.02,88180.02,2.26202355
2025-12-25 19:00:00,88136.4,88189.0,88180.01,88139.75,5.3776646
2025-12-25 19:05:00,88096.14,88153.72,88139.75,88099.02,7.17737697
2025-12-25 19:10:00,88098.0,88147.53,88099.02,88123.74,4.81674068
2025-12-25 19:15:00,88036.9,88138.8,88123.73,88056.0,14.16564449
2025-12-25 19:20:00,88011.8,88087.31,88058.26,88037.39,5.62333987
2025-12-25 19:25:00,88035.62,88075.5,88037.39,88054.08,8.64647635
2025-12-25 19:30:00,87993.94,88068.0,88054.09,88050.55,16.19737188
2025-12-25 19:35:00,88025.72,88070.38,88050.56,88029.3,5.59472723
2025-12-25 19:40:00,88010.09,88105.42,88029.29,88073.6,10.96024403
2025-12-25 19:45:00,88039.57,88079.57,88073.6,88068.0,9.20499839
2025-12-25 19:50:00,88048.0,88108.96,88068.0,88102.32,5.57885694
2025-12-25 19:55:00,88089.1,88102.32,88102.32,88091.64,1.39304151
2025-12-25 20:00:00,87979.78,88115.56,88091.64,88034.0,12.43785149
2025-12-25 20:05:00,88026.41,88059.99,88034.0,88054.44,5.07070213
2025-12-25 20:10:00,88022.0,88060.0,88054.44,88046.99,8.44958808
2025-12-25 20:15:00,87991.66,88072.29,88046.99,88004.32,8.62243811
2025-12-25 20:20:00,87945.02,88019.61,88004.32,87965.45,9.28923819
2025-12-25 20:25:00,87583.58,87965.46,87965.45,87710.0,34.39854935
2025-12-25 20:30:00,87635.86,87768.4,87709.99,87736.75,16.57513367
2025-12-25 20:35:00,87664.92,87782.97,87736.75,87767.45,48.87241669
2025-12-25 20:40:00,87727.53,87772.01,87767.46,87751.98,5.98641929
2025-12-25 20:45:00,87751.97,87827.74,87751.97,87800.32,4.26926232
2025-12-25 20:50:00,87797.82,87830.61,87800.31,87812.54,5.90228565
2025-12-25 20:55:00,87779.01,87864.64,87812.54,87832.01,12.01888616
2025-12-25 21:00:00,87783.77,87844.32,87832.0,87836.97,16.49254082
2025-12-25 21:05:00,87733.51,87882.61,87836.98,87865.99,21.29791177
2025-12-25 21:10:00,87854.25,87929.01,87865.98,87929.0,9.10192111
2025-12-25 21:15:00,87862.24,87929.0,87929.0,87888.93,13.95415339
2025-12-25 21:20:00,87866.7,87913.02,87888.93,87898.68,5.75963642
2025-12-25 21:25:00,87876.62,87923.2,87902.35,87906.04,11.91460099
2025-12-25 21:30:00,87880.99,87923.54,87906.04,87885.5,5.08308866
2025-12-25 21:35:00,87885.49,87921.03,87885.5,87912.63,4.7527336
2025-12-25 21:40:00,87881.01,87923.67,87912.64,87900.05,4.82740456
2025-12-25 21:45:00,87863.09,87908.05,87900.05,87880.57,5.46279261
2025-12-25 21:50:00,87805.06,87896.0,87880.58,87808.34,10.25896867
2025-12-25 21:55:00,87808.33,87849.5,87808.34,87840.11,1.79455215
2025-12-25 22:00:00,87840.11,87867.99,87840.12,87858.51,3.029726
2025-12-25 22:05:00,87727.68,87858.51,87858.5,87750.0,11.90348349
2025-12-25 22:10:00,87745.75,87825.08,87750.0,87798.04,11.33654103
2025-12-25 22:15:00,87759.94,87818.8,87798.03,87812.77,3.21794199
2025-12-25 22:20:00,87764.87,87812.78,87812.78,87769.68,7.21538196
2025-12-25 22:25:00,87766.0,87846.87,87768.76,87778.46,7.42924885
2025-12-25 22:30:00,87779.6,87832.26,87779.6,87802.94,3.45012324
2025-12-25 22:35:00,87802.94,87849.06,87802.94,87822.42,3.45499218
2025-12-25 22:40:00,87641.2,87822.42,87822.42,87655.13,12.35062898
2025-12-25 22:45:00,87266.77,87652.26,87652.26,87339.66,76.74414565
2025-12-25 22:50:00,87255.01,87517.0,87343.31,87465.4,27.17122749
2025-12-25 22:55:00,87433.33,87661.02,87465.4,87603.99,17.20852523
2025-12-25 23:00:00,87422.67,87625.53,87598.01,87579.99,21.83703558
2025-12-25 23:05:00,87531.21,87602.0,87579.98,87596.01,12.94477543
2025-12-25 23:10:00,87579.38,87717.33,87596.02,87634.03,38.37085215
2025-12-25 23:15:00,87595.51,87641.23,87634.03,87630.42,8.96934744
2025-12-25 23:20:00,87455.19,87630.42,87630.41,87506.35,22.06405396
2025-12-25 23:25:00,87406.68,87539.91,87506.35,87431.97,21.57483903
2025-12-25 23:30:00,87098.08,87430.89,87430.89,87126.01,73.05017291
2025-12-25 23:35:00,86980.0,87154.09,87126.01,87068.0,62.12590942
2025-12-25 23:40:00,86974.82,87165.06,87066.24,87003.33,25.14143965
2025-12-25 23:45:00,86899.0,87124.5,87002.4,87094.53,46.89134779
2025-12-25 23:50:00,87047.42,87274.36,87094.53,87205.99,24.18904154
2025-12-25 23:55:00,87164.11,87265.56,87205.99,87171.68,10.78955418
2025-12-26 00:00:00,87156.17,87265.13,87171.46,87198.45,19.60553207
2025-12-26 00:05:00,86996.87,87287.16,87198.45,86998.51,32.59908737
2025-12-26 00:10:00,86979.31,87158.73,86997.99,87146.0,35.84113445
2025-12-26 00:15:00,86975.62,87145.99,87145.99,87042.29,25.74121418
2025-12-26 00:20:00,87018.28,87123.7,87042.29,87102.01,14.44512145
2025-12-26 00:25:00,86894.67,87220.11,87102.01,87021.72,37.90411236
2025-12-26 00:30:00,87013.97,87156.0,87026.08,87140.93,18.3726119
2025-12-26 00:35:00,86976.13,87156.39,87142.1,87071.12,35.05465458
2025-12-26 00:40:00,86829.0,87088.79,87072.36,86915.28,21.8687531
2025-12-26 00:45:00,86866.0,86969.6,86915.27,86921.49,26.74234298
2025-12-26 00:50:00,86914.56,87082.73,86921.48,87018.13,10.0823069
2025-12-26 00:55:00,86980.28,87087.99,87018.14,87072.9,13.96716993
2025-12-26 01:00:00,87064.82,87190.0,87072.9,87161.4,17.5252808
2025-12-26 01:05:00,87161.4,87257.4,87161.4,87206.21,18.53995431
2025-12-26 01:10:00,87188.14,87278.0,87206.21,87224.96,11.39622664
2025-12-26 01:15:00,87204.36,87319.2,87224.96,87239.23,15.65787241
2025-12-26 01:20:00,87182.02,87309.85,87239.24,87277.99,32.51233125
2025-12-26 01:25:00,87245.61,87345.08,87277.98,87280.21,16.39515278
2025-12-26 01:30:00,87246.15,87302.0,87280.09,87285.28,13.7717073
2025-12-26 01:35:00,87273.42,87312.0,87294.34,87287.94,6.4753689
2025-12-26 01:40:00,87262.53,87382.65,87287.93,87332.06,12.04685754
2025-12-26 01:45:00,87310.76,87440.0,87332.06,87401.89,7.95306549
2025-12-26 01:50:00,87348.04,87421.05,87401.89,87370.54,7.26264067
2025-12-26 01:55:00,87362.95,87405.99,87370.54,87367.66,5.91578136
2025-12-26 02:00:00,87358.7,87462.89,87370.81,87442.04,22.9655652
2025-12-26 02:05:00,87390.68,87556.78,87442.04,87533.58,17.14811248
2025-12-26 02:10:00,87493.66,88132.07,87534.59,88127.82,66.89091766
2025-12-26 02:15:00,88127.83,88654.0,88127.83,88568.0,138.32878294
2025-12-26 02:20:00,88564.0,89042.92,88567.99,88969.58,203.31211083
2025-12-26 02:25:00,88895.01,89224.94,88972.01,88940.02,113.91037852
2025-12-26 02:30:00,88946.01,89354.87,88946.01,89017.42,101.16109286
2025-12-26 02:35:00,88978.75,89310.0,89017.42,89007.95,44.63629539
2025-12-26 02:40:00,89007.95,89191.45,89007.95,89141.79,23.0816537
2025-12-26 02:45:00,88951.26,89247.52,89134.89,89000.02,44.79083891
2025-12-26 02:50:00,88996.1,89213.53,89000.02,89208.39,24.76638859
2025-12-26 02:55:00,89032.59,89211.19,89201.53,89107.99,24.50261858
2025-12-26 03:00:00,88966.68,89205.69,89108.0,89005.62,41.76584108
2025-12-26 03:05:00,88999.37,89129.6,89005.62,89095.98,33.78926079
2025-12-26 03:10:00,88918.22,89179.81,89095.98,88959.33,33.7483082
2025-12-26 03:15:00,88717.86,88960.0,88959.31,88756.02,32.50985894
2025-12-26 03:20:00,88651.2,88820.89,88756.01,88808.46,34.01026772
2025-12-26 03:25:00,88718.01,88808.45,88808.45,88745.8,8.43337819
2025-12-26 03:30:00,88656.0,88798.15,88745.79,88708.03,23.92270853
2025-12-26 03:35:00,88631.32,88748.94,88708.02,88648.65,14.10297648
2025-12-26 03:40:00,88621.91,88676.25,88649.96,88654.45,7.21606912
2025-12-26 03:45:00,88647.54,88811.62,88654.45,88754.02,16.43290835
2025-12-26 03:50:00,88665.24,88780.0,88754.01,88680.0,14.96542038
2025-12-26 03:55:00,88668.61,88772.99,88679.99,88752.0,10.90311481
2025-12-26 04:00:00,88448.79,88758.0,88758.0,88462.19,28.06793734
2025-12-26 04:05:00,88435.36,88580.0,88462.18,88575.0,10.40136102
2025-12-26 04:10:00,88575.0,88643.22,88575.0,88639.81,7.88499573
2025-12-26 04:15:00,88612.71,88715.95,88639.8,88681.4,17.12924419
2025-12-26 04:20:00,88555.23,88687.23,88680.55,88577.5,11.91271461
2025-12-26 04:25:00,88577.5,88651.27,88577.5,88626.46,5.4460697
2025-12-26 04:30:00,88626.46,88768.92,88626.46,88739.25,9.20497299
2025-12-26 04:35:00,88735.34,88795.25,88739.25,88791.98,9.3387681
2025-12-26 04:40:00,88786.16,89019.03,88787.65,88964.01,40.32125121
2025-12-26 04:45:00,88935.28,89115.0,88953.33,88972.26,32.36034466
2025-12-26 04:50:00,88923.22,88987.83,88972.3,88985.98,5.48274792
2025-12-26 04:55:00,88866.0,88985.97,88984.32,88891.03,13.6168123
2025-12-26 05:00:00,88825.0,88939.57,88891.04,88923.99,14.26069914
2025-12-26 05:05:00,88853.75,88954.61,88923.99,88874.85,14.80988946
2025-12-26 05:10:00,88818.69,88913.99,88874.85,88866.07,17.81142955
2025-12-26 05:15:00,88693.08,88866.07,88866.07,88761.99,18.44821536
2025-12-26 05:20:00,88758.6,88853.79,88758.6,88820.02,4.1116613
2025-12-26 05:25:00,88810.27,88843.22,88820.03,88835.02,3.42612672
2025-12-26 05:30:00,88757.8,88844.61,88835.02,88789.6,13.78501159
2025-12-26 05:35:00,88752.0,88817.6,88789.6,88773.99,6.10026101
2025-12-26 05:40:00,88742.72,88797.8,88773.99,88790.09,2.85682412
2025-12-26 05:45:00,88781.81,88884.95,88790.09,88863.97,9.89325828
2025-12-26 05:50:00,88776.48,88863.97,88863.96,88856.28,9.47256069
2025-12-26 05:55:00,88856.29,88973.69,88856.29,88918.87,26.02527545
2025-12-26 06:00:00,88918.87,88997.76,88918.87,88979.02,24.28248258
2025-12-26 06:05:00,88961.22,88992.11,88979.02,88992.01,7.67895607
2025-12-26 06:10:00,88958.01,89098.84,88992.0,89027.6,44.77475714
2025-12-26 06:15:00,89000.28,89094.89,89022.01,89040.86,32.15682662
2025-12-26 06:20:00,88953.66,89048.31,89040.86,89016.34,28.90952611
2025-12-26 06:25:00,89000.35,89026.98,89016.33,89001.89,4.73790797
2025-12-26 06:30:00,88968.73,89025.63,89001.9,89008.0,8.96514611
2025-12-26 06:35:00,88982.22,89080.0,89009.6,89066.71,10.0731118
2025-12-26 06:40:00,89048.32,89176.04,89066.7,89169.81,13.72994918
2025-12-26 06:45:00,89035.55,89169.81,89169.81,89073.77,30.22302102
2025-12-26 06:50:00,89039.3,89092.0,89073.78,89070.17,13.15738429
2025-12-26 06:55:00,89045.74,89163.99,89070.16,89051.34,15.83893278
2025-12-26 07:00:00,89048.82,89114.24,89056.1,89083.37,9.59560511
2025-12-26 07:05:00,89083.37,89136.94,89083.37,89126.01,12.93425493
2025-12-26 07:10:00,89106.0,89306.88,89126.01,89288.16,35.99245869
2025-12-26 07:15:00,89200.89,89347.39,89293.43,89302.59,25.4524629
2025-12-26 07:20:00,89242.33,89458.7,89302.59,89396.6,35.03651676
2025-12-26 07:25:00,89346.61,89496.07,89396.59,89354.51,12.8328305
2025-12-26 07:30:00,89101.5,89354.59,89354.58,89106.58,41.46994596
2025-12-26 07:35:00,88790.01,89154.91,89106.58,88811.86,67.82249616
2025-12-26 07:40:00,88693.97,88906.93,88817.23,88709.65,48.23733875
2025-12-26 07:45:00,88521.14,88715.71,88709.65,88553.11,92.52645026
2025-12-26 07:50:00,88458.01,88553.11,88553.1,88473.72,59.54516446
2025-12-26 07:55:00,88271.48,88484.64,88473.71,88377.39,88.18493106
2025-12-26 08:00:00,88329.28,88809.28,88377.39,88630.93,21.66127343
2025-12-26 08:05:00,88509.99,88685.84,88617.1,88526.99,41.19758384
2025-12-26 08:10:00,88435.36,88589.93,88527.0,88589.93,9.90740972
2025-12-26 08:15:00,88547.29,88651.99,88591.95,88568.47,12.34093611
2025-12-26 08:20:00,88540.0,88717.56,88568.47,88678.35,10.73105592
2025-12-26 08:25:00,88611.6,88706.87,88678.38,88648.74,11.71263897
2025-12-26 08:30:00,88504.65,88648.73,88648.73,88611.3,10.62386899
2025-12-26 08:35:00,88533.05,88606.3,88606.18,88543.09,3.63634276
2025-12-26 08:40:00,88487.76,88577.15,88543.09,88557.77,10.28420922
2025-12-26 08:45:00,88522.0,88637.89,88557.77,88615.98,4.50725845
2025-12-26 08:50:00,88614.64,88677.95,88615.97,88665.76,2.68477298
2025-12-26 08:55:00,88643.23,88685.87,88671.89,88664.93,4.19385586
2025-12-26 09:00:00,88653.9,88717.85,88664.93,88662.32,5.32873606
2025-12-26 09:05:00,88573.66,88690.01,88662.33,88624.0,4.52536108
2025-12-26 09:10:00,88587.61,88634.36,88623.99,88613.46,3.61933405
2025-12-26 09:15:00,88613.46,88652.79,88613.46,88622.0,3.68443898
2025-12-26 09:20:00,88621.99,88796.15,88622.0,88700.01,25.185188
2025-12-26 09:25:00,88642.57,88703.83,88700.06,88679.78,3.86119164
2025-12-26 09:30:00,88643.6,88711.27,88681.38,88711.26,4.55570282
2025-12-26 09:35:00,88683.53,88714.24,88711.26,88704.01,18.34778728
2025-12-26 09:40:00,88699.01,88720.0,88706.84,88717.31,5.73432461
2025-12-26 09:45:00,88710.0,88824.01,88717.3,88818.69,23.83182492
2025-12-26 09:50:00,88780.81,88855.77,88821.33,88787.92,113.05232336
2025-12-26 09:55:00,88730.05,88796.99,88787.93,88756.01,2.4855366
2025-12-26 10:00:00,88738.11,88793.93,88750.35,88751.23,4.60063234
2025-12-26 10:05:00,88688.86,88786.88,88751.23,88733.15,7.76724204
2025-12-26 10:10:00,88719.36,88826.88,88733.15,88812.2,5.1983728
2025-12-26 10:15:00,88650.0,88812.19,88812.19,88697.32,6.68434029
2025-12-26 10:20:00,88627.21,88701.15,88697.32,88652.07,3.09480054
2025-12-26 10:25:00,88638.03,88792.12,88652.06,88756.01,6.12523347
2025-12-26 10:30:00,88629.08,88761.98,88756.0,88632.07,11.56503265
2025-12-26 10:35:00,88619.69,88642.57,88632.05,88635.2,13.4581768
2025-12-26 10:40:00,88610.07,88720.49,88635.19,88691.36,19.31881809
2025-12-26 10:45:00,88683.73,88806.4,88691.07,88763.88,26.57082409
2025-12-26 10:50:00,88709.02,88770.99,88770.99,88746.03,11.92030662
2025-12-26 10:55:00,88679.8,88746.02,88746.02,88688.15,5.63105548
2025-12-26 11:00:00,88637.45,88688.14,88688.14,88648.17,2.73144095
2025-12-26 11:05:00,88629.95,88700.0,88648.18,88639.81,22.98103082
2025-12-26 11:10:00,88598.22,88649.98,88640.94,88618.55,7.69323385
2025-12-26 11:15:00,88585.28,88632.21,88616.03,88632.21,22.02704016
2025-12-26 11:20:00,88546.61,88632.01,88632.0,88587.11,11.26292122
2025-12-26 11:25:00,88538.38,88587.12,88587.11,88538.38,6.82540138
2025-12-26 11:30:00,88525.08,88601.6,88538.39,88538.07,14.56849996
2025-12-26 11:35:00,88488.02,88592.06,88538.07,88548.36,26.53635516
2025-12-26 11:40:00,88489.22,88560.58,88548.37,88535.87,10.09260757
2025-12-26 11:45:00,88465.46,88535.87,88535.86,88485.3,10.82953911
2025-12-26 11:50:00,88485.03,88556.0,88485.3,88511.66,11.02449989
2025-12-26 11:55:00,88460.0,88527.99,88511.66,88471.93,21.62265586
2025-12-26 12:00:00,88470.02,88590.01,88470.02,88573.22,8.67039151
2025-12-26 12:05:00,88545.29,88606.71,88576.09,88545.3,4.25469089
2025-12-26 12:10:00,88540.75,88651.26,88545.29,88628.02,8.18291535
2025-12-26 12:15:00,88576.0,88642.56,88628.02,88580.43,7.24512841
2025-12-26 12:20:00,88558.28,88616.96,88580.42,88608.37,7.62265937
2025-12-26 12:25:00,88594.49,88642.56,88608.36,88629.92,5.33057452
2025-12-26 12:30:00,88591.36,88632.32,88629.92,88629.26,7.6140219
2025-12-26 12:35:00,88585.09,88664.68,88629.25,88662.65,8.44457375
2025-12-26 12:40:00,88662.65,88711.5,88662.66,88674.8,6.97374348
2025-12-26 12:45:00,88618.75,88698.88,88674.8,88661.99,12.14362473
2025-12-26 12:50:00,88618.0,88661.99,88661.99,88635.14,9.79929894
2025-12-26 12:55:00,88594.95,88635.14,88635.14,88613.9,5.25167385
2025-12-26 13:00:00,88551.27,88651.49,88613.9,88640.12,19.71178127
2025-12-26 13:05:00,88622.08,88697.58,88640.11,88692.02,9.3898541
2025-12-26 13:10:00,88692.02,88779.98,88692.02,88774.53,14.33710476
2025-12-26 13:15:00,88740.35,88791.4,88770.72,88772.24,33.15566136
2025-12-26 13:20:00,88688.64,88772.21,88772.21,88744.0,12.22926434
2025-12-26 13:25:00,88688.92,88761.15,88746.01,88716.37,5.8683181
2025-12-26 13:30:00,88698.01,88792.71,88717.48,88779.98,6.78064051
2025-12-26 13:35:00,88758.45,88916.36,88779.99,88894.02,35.75385557
2025-12-26 13:40:00,88850.0,88980.47,88890.47,88856.02,30.27008212
2025-12-26 13:45:00,88846.29,89004.01,88856.02,88958.97,13.2531793
2025-12-26 13:50:00,88904.03,88990.71,88958.97,88935.72,11.17096099
2025-12-26 13:55:00,88934.83,88996.38,88936.57,88935.0,21.25115892
2025-12-26 14:00:00,88841.56,88982.03,88935.0,88972.02,35.77031363
2025-12-26 14:05:00,88868.24,88990.0,88972.02,88876.0,18.84203614
2025-12-26 14:10:00,88874.89,88923.0,88876.0,88896.59,13.2663154
2025-12-26 14:15:00,88872.03,88953.81,88895.98,88928.71,17.25090645
2025-12-26 14:20:00,88919.05,88973.21,88928.7,88958.02,17.14165953
2025-12-26 14:25:00,88898.56,88977.48,88957.89,88924.16,31.19746916
2025-12-26 14:30:00,88744.0,89001.28,88922.07,88772.78,63.3506719
2025-12-26 14:35:00,88468.07,88863.98,88769.44,88501.99,87.77761011
2025-12-26 14:40:00,88192.57,88581.11,88495.99,88330.24,63.21565095
2025-12-26 14:45:00,87846.82,88366.0,88330.24,87950.0,123.50826659
2025-12-26 14:50:00,87502.15,87965.76,87950.86,87513.54,120.0926015
2025-12-26 14:55:00,87275.54,87519.99,87512.08,87307.98,131.1634943
2025-12-26 15:00:00,86843.56,87310.0,87309.99,87162.96,223.86843323
2025-12-26 15:05:00,86851.01,87183.35,87168.0,86978.0,138.95965257
2025-12-26 15:10:00,86667.92,86980.42,86980.42,86678.87,170.45312463
2025-12-26 15:15:00,86569.53,86950.0,86683.99,86824.0,259.93322207
2025-12-26 15:20:00,86634.01,87029.75,86823.99,86922.68,128.82722481
2025-12-26 15:25:00,86730.0,86942.02,86922.68,86915.29,109.05651171
2025-12-26 15:30:00,86820.53,87088.84,86915.28,87045.12,176.8309074
2025-12-26 15:35:00,86888.0,87089.66,87043.17,86925.41,130.08000579
2025-12-26 15:40:00,86791.86,86940.83,86925.41,86939.42,145.66438855
2025-12-26 15:45:00,86871.43,87151.89,86939.42,87087.82,74.54960504
2025-12-26 15:50:00,86904.48,87107.76,87087.82,86932.0,87.29722248
2025-12-26 15:55:00,86908.0,87072.35,86932.0,87060.01,90.51967804
2025-12-26 16:00:00,87032.14,87199.99,87065.04,87145.79,82.45559011
2025-12-26 16:05:00,86988.61,87155.1,87145.8,87101.44,58.1090837
2025-12-26 16:10:00,86912.68,87101.44,87101.44,86935.11,77.68159017
2025-12-26 16:15:00,86932.95,87139.29,86935.11,87128.7,56.27818275
2025-12-26 16:20:00,87122.02,87293.9,87126.02,87174.0,100.47785534
2025-12-26 16:25:00,87056.35,87210.73,87166.03,87189.99,37.50723481
2025-12-26 16:30:00,87063.05,87270.51,87189.87,87128.01,49.36872923
2025-12-26 16:35:00,87127.7,87311.36,87127.92,87247.59,57.57454523
2025-12-26 16:40:00,87188.48,87328.45,87246.01,87196.06,52.15490516
2025-12-26 16:45:00,87109.93,87233.88,87199.76,87200.01,47.00122295
2025-12-26 16:50:00,87097.24,87219.2,87200.0,87146.06,50.83714532
2025-12-26 16:55:00,86733.15,87159.13,87146.06,86779.0,87.1596711
2025-12-26 17:00:00,86716.31,86946.91,86774.0,86938.53,104.60380112
2025-12-26 17:05:00,86906.0,87008.41,86942.47,86936.0,27.51700287
