symbol,time,signal_price,roc,roc_score,vol_ratio,atr_fast_pct,close_1h,ema50_1h,trend_ok,fwd_15m,fwd_30m,fwd_1h,fwd_2h,fwd_4h,mfe_15m,mfe_30m,mfe_1h,mfe_2h,mfe_4h
AVAX-USD,2025-12-18 14:00:00,12.17,0.023771343624370157,3.9365737239124514,3.295804025368428,0.006038587180515059,12.17,12.04621036251551,True,-0.009038619556285902,0.0,-0.004930156121610558,0.0008216926869350688,-0.042728019720624455,0.010682004930156187,0.010682004930156187,0.010682004930156187,0.010682004930156187,0.010682004930156187
DOGE-USD,2025-12-19 08:00:00,0.12782,0.01447424407878918,2.3926165315406904,3.6862837067995713,0.006049546129930274,0.12782,0.12629609768005484,True,0.0006258801439526248,-0.0019558754498513555,0.0021905805038335354,0.0008605851979345876,0.0029729306837742078,0.0029729306837742078,0.0029729306837742078,0.005711156313566019,0.005711156313566019,0.005711156313566019
SOL-USD,2025-12-19 12:30:00,125.69,0.006147147427828056,1.2163616200353748,3.9410163937837974,0.005053717025081145,125.29,123.67121039256438,True,0.0011138515395019539,0.0,0.005489696873259589,-0.001829898957753234,0.0031824329700056147,0.002068581430503661,0.003421115442756041,0.00612618346726069,0.00612618346726069,0.015593921553027353
XRP-USD,2025-12-19 13:00:00,1.8792,0.005820629920200106,1.4183203077706208,2.1577677474444115,0.004103889571565983,1.8792,1.863254773407685,True,0.001756066411238868,-0.00021285653469559171,-0.006971051511281337,-0.001596424010217056,0.004363558961260103,0.0021285653469561533,0.002554278416347337,0.002554278416347337,0.005693912303107669,0.013676032354193304
ADA-USD,2025-12-19 14:45:00,0.3721,0.00578362798515813,1.0879851732364316,3.3722044882435944,0.005315906987917455,0.3665,0.3659704377303129,True,-0.0037624294544477623,0.004031174415479713,-0.00295619457135176,0.011287288363343287,-0.0016124697661918555,0.002149959688255907,0.004837409298575716,0.017737167428110708,0.020424617038430518,0.020424617038430518
DOT-USD,2025-12-19 14:45:00,1.839,0.007844199139743461,1.4186057112852466,3.843139125779742,0.005529513294174371,1.813,1.810144540019802,True,-0.002718868950516527,0.0,-0.002718868950516527,0.01305057096247962,-0.00652528548123981,0.00217509516041327,0.00217509516041327,0.014681892332789633,0.018488308863512794,0.018488308863512794
AVAX-USD,2025-12-19 15:00:00,12.15,0.009879960764744004,1.614890651301115,3.4000571345959365,0.0061180370056534384,12.15,11.873405097899315,True,0.0041152263374484715,0.0,0.0024691358024690833,0.012345679012345708,0.0024691358024690833,0.0041152263374484715,0.0205761316872428,0.0205761316872428,0.02469135802469127,0.02469135802469127
DOGE-USD,2025-12-19 15:30:00,0.12996,0.00789729599978908,1.121422554769129,3.5895879755757645,0.007042212559577887,0.1294,0.12681544882341467,True,-0.002462296091104855,-0.0030009233610341756,0.008848876577408528,0.010003077870113848,0.01669744536780552,0.003539550630963496,0.003539550630963496,0.01692828562634663,0.019005847953216377,0.019005847953216377
XRP-USD,2025-12-19 16:45:00,1.8935,0.007687831680380593,1.1806253445923744,2.1451108191429142,0.006511660719120775,1.8748,1.8642982731878446,True,-0.0032215473989965645,0.004805914972273625,-0.006918405069976177,-0.0030631106416688816,0.008661209400580919,0.0014787430683919386,0.007552152099287024,0.007552152099287024,0.007552152099287024,0.013995246897280152
BTC-USD,2025-12-19 21:00:00,88021.73,0.008182203131313414,1.5223400523660857,2.008802531398281,0.005374753898510576,88021.73,87166.89947827667,True,-0.0019791703707708525,-0.0008748975963093973,-0.002581976064319453,0.003093213459903641,-0.0006258681805049334,0.00015712029290950935,0.00023005682801281003,0.00023005682801281003,0.004017417062809489,0.004017417062809489
BTC-USD,2025-12-20 05:45:00,88469.64,0.0018286204021332685,1.0007653294870373,2.108250116837662,0.0018272219752762271,88261.04,87424.30827571123,True,-0.0023921200538399912,-0.0007192297832341655,-0.0022260743911696975,-0.0034199302721249648,-0.002735288625566977,-1.842439960199518e-05,-1.842439960199518e-05,-1.842439960199518e-05,-1.842439960199518e-05,-1.842439960199518e-05
DOT-USD,2025-12-20 07:45:00,1.851,0.005879878613659266,1.7589523631056976,3.50936103704112,0.0033428299350173685,1.838,1.8259469546543035,True,0.0021609940572663443,0.0027012425715829905,0.005402485143165861,0.007563479200432205,0.0032414910858995167,0.0027012425715829905,0.003781739600216163,0.009184224743382024,0.009184224743382024,0.009184224743382024
AVAX-USD,2025-12-20 07:45:00,12.32,0.004100146574449572,1.547911311629534,2.5826149288280464,0.002648825254809477,12.29,12.048020448352617,True,0.0008116883116882944,0.0016233766233765888,0.0016233766233765888,0.0032467532467531776,-0.0024350649350650274,0.0008116883116882944,0.002435064935064883,0.004058441558441472,0.004058441558441472,0.004058441558441472
LINK-USD,2025-12-20 08:15:00,12.639,0.00633149517573782,1.9887769926970553,2.893591880722486,0.0031836124407047975,12.607,12.441831862008922,True,0.004114249545059054,0.001661523854735406,0.001265922936941215,0.0022153651396471614,0.0020571247725294567,0.004272489912176618,0.005538412849117833,0.005538412849117833,0.005538412849117833,0.005538412849117833
DOGE-USD,2025-12-20 08:30:00,0.13239,0.004784105667005776,1.6777343605684445,3.2808076339155763,0.002851527500089371,0.1315,0.12903955163067474,True,-0.0016617569302817279,-0.00415439232570432,-0.001812825742125674,-0.003550117078329165,-0.004607598761235739,0.0008308784651408639,0.0008308784651408639,0.0008308784651408639,0.0008308784651408639,0.0008308784651408639
XRP-USD,2025-12-20 08:45:00,1.9321,0.005356903481951043,1.758316715642198,3.6423692646958075,0.003046608972260448,1.9131,1.8829034791197836,True,-0.0017079861290822725,0.0001035143108534641,0.012059417214429947,0.00812587340199785,0.004399358211272799,0.002277314838776555,0.002277314838776555,0.013353346100098362,0.013353346100098362,0.013353346100098362
ADA-USD,2025-12-20 08:45:00,0.3773,0.00688319837925333,2.1468353014168713,2.8460039151508103,0.003206207003728021,0.3744,0.37024578886899984,True,-0.002650410813676122,-0.0005300821627353127,0.007421150278293053,0.0015902464882056437,-0.0021203286509409564,0.0,0.0002650410813675828,0.007686191359660636,0.007686191359660636,0.007686191359660636
SOL-USD,2025-12-20 22:00:00,126.29,0.002392838044730787,1.217466092424268,2.4135598553942463,0.001965424794678323,126.29,125.4628394817318,True,-0.0022963021616913947,-0.0034048618259561866,-0.0024546678280149043,-0.004275872990735658,-0.009660305645736108,0.0003167313326470191,0.0003167313326470191,0.0003167313326470191,0.0003167313326470191,0.0003167313326470191
XRP-USD,2025-12-20 23:00:00,1.9329,0.0036794443355112868,1.3987497203753563,2.7549930836316503,0.002630523732668846,1.9329,1.9042697091879899,True,0.00041388587097103413,0.0001552072016141378,-0.00020694293548551707,0.0026902581613119517,-0.004604480314553329,0.0010864504112990795,0.0014486005483987344,0.0014486005483987344,0.0030006725645403422,0.004345801645196318
AVAX-USD,2025-12-21 01:15:00,12.22,0.0027965683586777894,1.19486108353322,2.0082790109673128,0.002340496646194468,12.24,12.15592467086745,True,-0.0016366612111294067,-0.00572831423895256,-0.00572831423895256,-0.0049099836333879295,-0.004091653027823298,0.0008183306055646306,0.0008183306055646306,0.0008183306055646306,0.0008183306055646306,0.0008183306055646306
BTC-USD,2025-12-21 08:45:00,88571.99,0.0019180445409661658,1.3978659715507038,4.239044329420125,0.0013721233508806347,88150.02,87911.38111882635,True,-0.0007937046463560648,0.001038928898402187,0.002616289867710954,0.0013246851515925264,-0.00033848172543047157,0.0004743034451410063,0.00200977758318397,0.003658154231377151,0.005356659594077056,0.005356659594077056
ETH-USD,2025-12-21 08:45:00,2993.31,0.0031976504335798953,1.9349237422773347,3.8287677159747795,0.001652597652151592,2978.51,2962.3157662362078,True,-0.0007416538881705537,-0.0008719444360925288,0.0013663803615396152,0.0014799669930611384,-0.002976637902522577,0.0005044582752872968,0.0015835312747427552,0.002619174091557555,0.006327443532410627,0.006327443532410627
XRP-USD,2025-12-21 08:45:00,1.9386,0.0038292015802226225,1.419021136308339,2.3298017799622968,0.0026984810037322627,1.9246,1.9109700095275461,True,-0.0009285051067780995,5.1583617043221386e-05,0.0020633446817290846,-0.0012380068090375423,-0.005622614257711819,0.0010316723408645423,0.001392757660167092,0.004848860002063269,0.005416279789538818,0.005416279789538818
DOGE-USD,2025-12-21 08:45:00,0.13268,0.0032132159635961223,1.2326398053668386,2.6374625011851798,0.002606776083009794,0.13129,0.1306620910646998,True,0.0005275851673199767,-0.0011305396442567342,0.00022610792885138868,-0.005049743744347332,-0.010174856798311654,0.0008290624057883554,0.005125113053964531,0.005125113053964531,0.005125113053964531,0.005125113053964531
DOT-USD,2025-12-21 09:00:00,1.84,0.012350483135163497,4.050928042871465,2.4452828247924954,0.0030488033863985803,1.84,1.828255616795205,True,-0.0010869565217391313,-0.000543478260869626,0.0021739130434782626,-0.005978260869565283,-0.014673913043478334,0.0038043478260868994,0.0038043478260868994,0.005978260869565162,0.005978260869565162,0.005978260869565162
AVAX-USD,2025-12-21 09:15:00,12.28,0.005997645999808782,2.069659588667586,9.06301017854134,0.0028978900842674188,12.21,12.154825836204617,True,-0.001628664495113972,0.0,-0.002442996742670958,-0.005700325732898901,-0.013029315960912065,0.0016286644951141165,0.0040716612377850745,0.0040716612377850745,0.0040716612377850745,0.0040716612377850745
SOL-USD,2025-12-21 10:00:00,126.22,0.0051403801205000925,1.898936771105335,2.292029079010449,0.0027069780303995983,126.22,125.46332628292453,True,0.0006338139755981484,0.00015845349389950896,-0.003406750118840062,-0.006179686262082088,-0.02067818095389003,0.0028521628901917243,0.0028521628901917243,0.0028521628901917243,0.0028521628901917243,0.0028521628901917243
SOL-USD,2025-12-21 17:15:00,126.08,0.00985725506177596,2.2838772423291367,2.0379217993311545,0.004316017901086209,125.43,125.35283329865109,True,-0.002776015228426351,-0.002776015228426351,-0.0135628172588832,-0.006821065989847711,-0.007534898477157383,0.0016656091370559007,0.0016656091370559007,0.0016656091370559007,0.0016656091370559007,0.0016656091370559007
ETH-USD,2025-12-22 00:00:00,3001.42,0.004408302380749708,1.431581445369896,4.294059611263829,0.003079323495709794,3001.42,2973.39922161994,True,0.014693045291895138,0.009155666317942845,0.006796782856114803,0.005364127646247412,0.0063869768309667,0.014693045291895138,0.019517428417215828,0.019517428417215828,0.019517428417215828,0.019517428417215828
BTC-USD,2025-12-22 00:15:00,89444.48,0.006744873338684653,2.561039272895983,5.497699275900263,0.0026336469768609427,88639.95,88121.3365987256,True,-0.00512574951523002,-0.0038924705023718506,-0.005656246198759256,-0.014353373176298883,-0.007752854060977235,0.0017387322280816445,0.0017387322280816445,0.0017387322280816445,0.0017387322280816445,0.0017387322280816445
SOL-USD,2025-12-22 00:15:00,127.53,0.010337132595463686,2.476928021370814,8.270227447954943,0.004173368182795548,126.0,125.3789949766171,True,-0.005410491649023741,-0.004704775346977138,-0.0072924017878146855,-0.019760056457304134,-0.01340860973888503,0.0075276405551635535,0.0075276405551635535,0.0075276405551635535,0.0075276405551635535,0.0075276405551635535
XRP-USD,2025-12-22 00:15:00,1.9438,0.008979220105331429,2.4505518594741513,2.952111705321171,0.0036641624500279805,1.9215,1.9137268431723289,True,-0.006893713344994381,-0.0070994958329046376,-0.007665397674657842,-0.016925609630620397,-0.013118633604280316,0.002469389854923417,0.002469389854923417,0.002469389854923417,0.002469389854923417,0.002469389854923417
DOGE-USD,2025-12-22 00:15:00,0.13318,0.014715345765247162,3.3360605787354203,2.8740715748554067,0.004410994770012605,0.13107,0.13058741590101638,True,-0.0034539720678779715,-0.004279921910196631,-0.008259498423186589,-0.022375732091905562,-0.008710016518996805,0.007358462231566366,0.007358462231566366,0.007358462231566366,0.007358462231566366,0.007358462231566366
AVAX-USD,2025-12-22 00:15:00,12.32,0.013950655204051345,2.998086168149677,2.492344367178347,0.004653186873765287,12.16,12.136397216532448,True,-0.0008116883116882944,-0.0016233766233765888,-0.0056818181818182045,-0.019480519480519497,-0.008116883116883088,0.007305194805194794,0.007305194805194794,0.007305194805194794,0.007305194805194794,0.007305194805194794
LINK-USD,2025-12-22 01:45:00,12.615,0.013156812023884995,2.2138748987953334,3.3135593712379157,0.005942888656917423,12.5,12.465958977409134,True,-0.0093539437177963,-0.015537059056678536,-0.012128418549346053,-0.00650019817677374,-0.0035671819262782347,0.0007927070947284809,0.0007927070947284809,0.0007927070947284809,0.0007927070947284809,0.0020610384462940784
BTC-USD,2025-12-22 08:30:00,89774.0,0.005958483806858497,2.0744055621312714,3.197020388970901,0.002872381329683995,89134.76,88300.74156797276,True,-0.0008676231425579725,-0.005346871031701771,-0.002547730968877416,-0.0013154142624813032,0.00551741038608068,0.001055985029073038,0.001055985029073038,0.001055985029073038,0.001055985029073038,0.005639940294517421
XRP-USD,2025-12-22 08:30:00,1.927,0.0035669844743902992,1.0822606951290186,2.213659349062562,0.003295864379483052,1.9264,1.91573359880585,True,-0.0021276595744680812,-0.005345096004151518,-0.005085625324338366,-0.0010897768552153558,0.00607161390762846,0.0026466009340943863,0.0026466009340943863,0.0026466009340943863,0.0026466009340943863,0.006279190451478982
ADA-USD,2025-12-22 08:30:00,0.3709,0.008418632300136843,1.4876091170794314,2.3092866331992163,0.005659169605430246,0.3681,0.3679498634841795,True,-0.002156915610676794,-0.0075492046373686296,-0.0037746023186843148,-0.0048530601240227116,0.009975734699379835,0.0013480722566729588,0.0013480722566729588,0.0013480722566729588,0.0013480722566729588,0.01078457805338367
LINK-USD,2025-12-22 08:30:00,12.704,0.005584392236182162,1.063003051546494,4.426529504741597,0.005253411293653196,12.572,12.484163406645385,True,-0.0009445843828715723,-0.007871536523929582,-0.005982367758186438,-0.002991183879093219,0.005037783375314866,0.002676322418135935,0.002676322418135935,0.002676322418135935,0.002676322418135935,0.006690806045339977
DOGE-USD,2025-12-22 08:45:00,0.13273,0.004668345428631305,1.0421898533068212,2.001802028649678,0.004479361810920396,0.13199,0.13089875314534322,True,-0.00391772771792355,-0.006856023506366264,-0.004972500565056837,-0.00391772771792355,0.003767045882618854,0.0003767045882620527,0.0003767045882620527,0.0003767045882620527,0.0003767045882620527,0.01039704663602818
AVAX-USD,2025-12-22 08:45:00,12.27,0.005562155495934735,1.3225566248957294,2.285002629373302,0.004205608585094235,12.18,12.14745669054888,True,-0.004889975550122145,-0.006519967400163005,-0.004889975550122145,-0.0008149959250203575,0.00814995925020372,0.0008149959250203575,0.0008149959250203575,0.0008149959250203575,0.0008149959250203575,0.013854930725346368
BTC-USD,2025-12-22 11:45:00,89833.96,0.003937971477412221,1.4271880119534697,3.0251220476527876,0.0027592520708060782,89748.06,88449.41516377885,True,0.0007386961456447047,0.0022440288728226665,0.0031909981481389547,-0.0012273754825013758,-0.005119778756274437,0.0026357515576514584,0.0027388306159496206,0.00787942555354341,0.00787942555354341,0.00787942555354341
AVAX-USD,2025-12-22 12:00:00,12.38,0.008270490856198152,2.1890419015541274,5.535109173689746,0.0037781327302718382,12.38,12.167457368544245,True,-0.0024232633279483956,-0.0008077544426495608,-0.0008077544426495608,-0.0008077544426495608,-0.0008077544426495608,0.0008077544426494173,0.0008077544426494173,0.004846526655896504,0.004846526655896504,0.004846526655896504
ETH-USD,2025-12-22 12:15:00,3050.02,0.003497411827793933,1.0233377129568522,3.826510277573221,0.003417651654494822,3048.1,2994.874355583211,True,0.001514744165611993,0.0022131002419656263,0.0018229388659746315,0.0024983442731522716,0.00012131067992993189,0.0025868682828308906,0.008465518258896717,0.008465518258896717,0.008465518258896717,0.008465518258896717
LINK-USD,2025-12-22 12:30:00,12.768,0.0049234942953991145,1.052574899981046,2.462565823823848,0.004677571444547816,12.703,12.509136840840755,True,-0.0036027568922306664,-0.0033677944862156198,-0.003524436090225558,-0.002976190476190496,0.0042293233082705585,0.005169172932330744,0.005169172932330744,0.005169172932330744,0.005169172932330744,0.014176065162907201
SOL-USD,2025-12-22 12:45:00,126.88,0.005832563417150906,1.3752363693368044,2.74275212506722,0.004241135231148379,126.97,125.67197182806547,True,0.00039407313997486893,-0.001261034047919267,-0.004019546027742678,0.00244325346784365,0.004098360655737786,0.0007881462799496259,0.0011034047919293865,0.0011034047919293865,0.010245901639344352,0.014344262295081914
XRP-USD,2025-12-22 12:45:00,1.9342,0.006363375542555248,1.9969342938662389,2.2566025743763563,0.003186572318428764,1.934,1.917041718779614,True,0.0005170096163789225,-0.0019129355806017034,-0.0034122634681004755,-0.0013959259642228957,-0.00067211250129245,0.0010340192327577304,0.001706131734050295,0.001706131734050295,0.0035156653913763517,0.006462620204735901
ADA-USD,2025-12-22 12:45:00,0.3734,0.009721137421025145,1.852007317512481,2.848103574398465,0.005248973548377804,0.3711,0.36818213335619476,True,0.0005356186395285966,0.002142474558114535,-0.0018746652383503854,0.0032137118371718767,0.011247991430101717,0.0008034279592928949,0.0032137118371718767,0.004284949116229219,0.010176754151044376,0.02303160149973218
DOGE-USD,2025-12-22 12:45:00,0.13323,0.0058595141780767804,1.4366009952551335,2.9328453221693214,0.0040787345946646505,0.13289,0.13112001410025037,True,7.505817008188847e-05,-0.002176686932372474,-0.0052540719057267765,0.0008256398708999399,0.003677850334008994,0.001050814381145397,0.0013510470614727427,0.0013510470614727427,0.007655933348345125,0.015687157547099068
AVAX-USD,2025-12-23 22:15:00,12.2,0.009235666584935125,1.7310541069778944,2.159140173303948,0.005335284753784455,12.23,12.201870157354852,True,0.0,-0.0008196721311475235,-0.006557377049180334,-0.005737704918032665,-0.009836065573770428,0.00327868852459024,0.00327868852459024,0.00327868852459024,0.00327868852459024,0.00327868852459024
AVAX-USD,2025-12-24 23:00:00,12.11,0.00529831648086549,1.843548742838507,2.39403355039413,0.002873976889109906,12.11,12.097940510688481,True,-0.0008257638315441608,-0.0008257638315441608,-0.0016515276630883215,-0.004128819157720804,0.008257638315441901,0.0,0.002477291494632629,0.002477291494632629,0.002477291494632629,0.008257638315441901
LINK-USD,2025-12-24 23:30:00,12.274,0.005830724923852576,1.5461428353376447,2.8008840722039463,0.003771142478294555,12.353,12.301803402585703,True,8.147303242636648e-05,-0.0007332572918362852,-0.002688610070066765,-0.001547987616098937,0.003747759491608372,0.00048883819455762,0.00048883819455762,0.0008147303242627965,0.0008147303242627965,0.006436369561675137
AVAX-USD,2025-12-25 02:45:00,12.16,0.003129189517233853,1.1853509965872449,2.4277805339959735,0.0026398843264510948,12.1,12.096304310875826,True,0.004111842105263217,0.002467105263157842,-0.002467105263157842,0.0016447368421052282,0.002467105263157842,0.004111842105263217,0.00493421052631583,0.00493421052631583,0.00493421052631583,0.00493421052631583
DOT-USD,2025-12-25 03:00:00,1.75,0.005758458634635287,1.6774641386931177,2.269525157198115,0.0034328356128802842,1.75,1.7487577779523267,True,-0.0022857142857142876,-0.0028571428571427964,-0.0028571428571427964,-0.0034285714285714314,-0.0057142857142857195,0.0005714285714285085,0.0005714285714285085,0.0005714285714285085,0.0005714285714285085,0.0005714285714285085
ADA-USD,2025-12-25 04:30:00,0.361,0.009181986614954382,2.521921246050179,4.825648800459074,0.0036408696858933106,0.3604,0.3599867901937861,True,-0.0013850415512465387,-0.00221606648199437,-0.0033240997229916315,-0.00221606648199437,-0.010249307479224324,0.0005540166204987077,0.0005540166204987077,0.0005540166204987077,0.0005540166204987077,0.0005540166204987077
AVAX-USD,2025-12-25 08:00:00,12.25,0.003937161248913849,1.7262298711666817,3.369746783688795,0.002280786188836425,12.25,12.116523303703309,True,0.0008163265306122275,-0.00326530612244891,0.0024489795918366825,0.0008163265306122275,-0.008979591836734647,0.007346938775510192,0.007346938775510192,0.007346938775510192,0.007346938775510192,0.007346938775510192
BTC-USD,2025-12-25 15:30:00,88017.42,0.003290660434710296,1.981614798125081,4.282083282206389,0.0016605954082618772,87672.06,87585.60547878651,True,0.004937318089987266,0.003358539707253412,0.003865825651331234,-0.0003732215736383919,0.00041650845934820054,0.00534394214236228,0.0058736100194711,0.0058736100194711,0.0058736100194711,0.0058736100194711
AVAX-USD,2025-12-25 15:45:00,12.34,0.0052401095837987756,1.3127385324264378,3.461301257583909,0.003991738990180374,12.21,12.138417433500987,True,0.0,0.0024311183144245835,0.005672609400324173,0.004862236628849311,0.008103727714748757,0.00405186385737445,0.00405186385737445,0.008103727714748757,0.008103727714748757,0.016207455429497513
ETH-USD,2025-12-25 16:00:00,2958.89,0.008511363246831768,2.8453586683974956,3.7693252906004955,0.0029913147123998124,2958.89,2944.3805240661527,True,-0.00012166724683907567,0.0010781069928250306,-0.004322566908536635,-0.0027375130538816613,-0.001520840585489829,0.000936161871512622,0.0022271865463062653,0.0022271865463062653,0.0022271865463062653,0.0022271865463062653
SOL-USD,2025-12-25 16:00:00,123.57,0.008596540714062791,2.5596621507232857,3.3382674964273193,0.0033584669412850677,123.57,122.78246165631171,True,0.000890183701545793,0.0043699927166788565,-0.0011329610746943948,-0.004693695880877222,-0.0014566642388928754,0.0018612931941410051,0.0064740632839686936,0.0064740632839686936,0.0064740632839686936,0.0064740632839686936
XRP-USD,2025-12-25 16:00:00,1.8819,0.005815874471179004,1.8650935886309215,3.528465647658891,0.0031182748719050433,1.8819,1.8713498370415476,True,-0.0014878580158350146,-0.0019129603060735565,-0.006163983208459447,-0.006535947712418289,-0.005101227482862974,0.00021255114511938892,0.00042510229023865983,0.00042510229023865983,0.00042510229023865983,0.00042510229023865983
LINK-USD,2025-12-25 16:00:00,12.363,0.007932760017972558,2.108578447407231,2.8619458237891777,0.003762136536929375,12.363,12.282656704804856,True,0.00016177303243554704,0.002669255035185736,-0.004448758391976035,-0.004853190973064686,0.0009706381946129948,0.0013750707757017905,0.003963439294669681,0.003963439294669681,0.003963439294669681,0.003963439294669681
AVAX-USD,2025-12-25 18:45:00,12.49,0.008379931148930852,2.06100627839995,3.456373978045639,0.004065941592102554,12.4,12.16545199534084,True,-0.0016012810248198217,-0.0008006405124099109,-0.004003202562049697,-0.006405124099279429,-0.011208967173739037,-0.0008006405124099109,0.0,0.0,0.0,0.0
AVAX-USD,2025-12-26 02:15:00,12.45,0.011299889501349242,2.239145165472587,2.405793878485339,0.005046519393022169,12.33,12.206513624335509,True,0.006425702811244986,0.004016064257028169,0.004819277108433775,0.00562248995983938,0.004016064257028169,0.008032128514056339,0.012048192771084366,0.012048192771084366,0.012048192771084366,0.012048192771084366
LINK-USD,2025-12-26 03:00:00,12.378,0.023114869241024523,3.9462540890045785,2.1726756800954368,0.00585742040925072,12.378,12.271393193877818,True,0.0003231539828728033,-0.002100500888673437,-8.078849571816495e-05,0.0034739053158829585,0.0025852318629827134,0.0031507513330101553,0.0031507513330101553,0.0031507513330101553,0.0049280982388107885,0.005412829213120065
SOL-USD,2025-12-26 12:15:00,123.88,0.004684189198523401,1.441447466803358,3.3095177422646396,0.0032496426726610753,123.76,122.77011490147773,True,-8.072328059404993e-05,-0.0006457862447529731,0.0019373587342590337,0.0055699063609944924,-0.018808524378430728,0.0004843396835647584,0.0004843396835647584,0.002663868259606057,0.009363900548918395,0.009363900548918395
ETH-USD,2025-12-26 14:15:00,2980.32,0.004351834760259096,2.0246402294839427,2.8615981420381087,0.0021494360809813247,2982.83,2951.2303471600203,True,-0.001385757234122547,-0.008193751006603342,-0.02641998174692658,-0.021480914801095177,-0.019581789874912804,0.0012515434584205783,0.0012515434584205783,0.0012515434584205783,0.0012515434584205783,0.0012515434584205783
LINK-USD,2025-12-26 14:15:00,12.462,0.0029468698000767127,1.132548414556541,2.7223277598300317,0.002601981303581256,12.457,12.321821141749762,True,-0.0004814636494944814,-0.011153907879955011,-0.029930990210239074,-0.023350987000481493,-0.021826352110415684,0.0015246348900658103,0.0015246348900658103,0.0015246348900658103,0.0015246348900658103,0.0015246348900658103
DOT-USD,2025-12-26 14:45:00,1.724,0.005793277891060705,1.6199090179582307,8.949368543227058,0.0035762983148045443,1.729,1.7284205040361296,True,-0.017401392111368926,-0.019141531322505755,-0.012180974477958184,-0.011020881670533588,-0.008120649651972164,0.0005800464037123619,0.0005800464037123619,0.0005800464037123619,0.0005800464037123619,0.0005800464037123619
DOT-USD,2025-12-26 21:15:00,1.726,0.009531672687053955,2.3276729675527266,3.993478555720496,0.004094936367747306,1.725,1.7233775856121096,True,-0.0028968713789107145,-0.0023174971031286232,-0.0028968713789107145,0.0,-0.0011587485515643116,0.0005793742757822201,0.0005793742757822201,0.0005793742757822201,0.0017381228273465317,0.0017381228273465317
DOT-USD,2025-12-27 02:30:00,1.742,0.006702879407568361,2.056028855665552,8.6940971638407,0.003260109598704337,1.735,1.723934468375474,True,0.0022962112514351343,0.0017221584385764142,0.01148105625717567,0.0045924225028702685,0.006888633754305402,0.0022962112514351343,0.0045924225028702685,0.018369690011481074,0.018369690011481074,0.018369690011481074
AVAX-USD,2025-12-27 05:15:00,12.41,0.0037647662741075354,1.9333733028875,2.840221687682671,0.0019472526430797628,12.39,12.320601516850124,True,-0.0008058017727638829,0.0008058017727638829,0.0008058017727638829,0.0016116035455277658,0.004029008863819557,-0.0008058017727638829,0.0024174053182916488,0.0024174053182916488,0.0024174053182916488,0.0064464141821112065
ADA-USD,2025-12-27 10:15:00,0.3543,0.003531316485430358,1.4465566348700338,2.0399949982405974,0.0024411878527988845,0.3541,0.35314398111802164,True,-0.0033869602032175527,-0.0033869602032175527,0.0008467400508044664,0.007338413773638135,0.004233700254022019,0.0005644933672028731,0.0005644933672028731,0.001128986734405903,0.012136607394863027,0.012136607394863027
DOT-USD,2025-12-27 11:45:00,1.758,0.00293970123257695,1.0591264253837445,2.6987869211042286,0.0027755904886537343,1.749,1.7318205200157983,True,0.0028441410693969813,0.0034129692832764536,0.007963594994311724,0.005688282138794089,0.023321956769055702,0.0039817974971558,0.005688282138794089,0.007963594994311724,0.009101251422070543,0.023890784982935176
AVAX-USD,2025-12-27 14:30:00,12.5,0.002450503730063879,1.1568706311644257,2.494332600664258,0.002118217598451239,12.48,12.358993198591646,True,0.0,0.0,0.0015999999999999658,0.0040000000000000565,0.0015999999999999658,0.002399999999999949,0.002399999999999949,0.002399999999999949,0.0064000000000000055,0.0071999999999999885
DOT-USD,2025-12-27 15:15:00,1.776,0.003862803048817841,1.265193318902581,2.068182557462102,0.0030531326644756603,1.774,1.73719277425868,True,0.003941441441441382,0.0129504504504504,0.022522522522522542,0.014076576576576526,0.03490990990990994,0.003941441441441382,0.013513513513513525,0.025900900900900924,0.025900900900900924,0.03941441441441445
LINK-USD,2025-12-27 15:30:00,12.304,0.0031729354006600407,1.4439928571815972,3.149335004155302,0.0021973345538931644,12.29,12.25539841680639,True,-8.127438231464936e-05,0.0003250975292587418,-0.0016254876462938534,-0.002925877763328965,0.00016254876462929872,0.0013003901170351116,0.0024382314694407804,0.0024382314694407804,0.0024382314694407804,0.0024382314694407804
SOL-USD,2025-12-27 15:45:00,123.46,0.003190215738479902,1.5869102193781868,3.010530676215029,0.002010331586200228,123.25,122.71237684374873,True,-0.0017009557751497956,-0.0020249473513688646,-0.0029969220800258414,-0.004049894702737729,-0.0024299368216426144,0.000566985258383342,0.000566985258383342,0.000566985258383342,0.000566985258383342,0.000566985258383342
XRP-USD,2025-12-27 20:15:00,1.8555,0.0036468117306400535,2.1144531236724315,2.3737901970693933,0.0017247068236283176,1.8545,1.8533328100617705,True,-0.0017246025330099,-0.00048504446240900075,0.0010778765831312325,0.007006197790353071,0.007922392886014637,0.0009700889248181212,0.0009700889248181212,0.0014012395580706859,0.007383454594448961,0.011748854756130446
ADA-USD,2025-12-27 20:15:00,0.3626,0.006612086582654967,1.4262794565036654,10.110239837460886,0.004635898352531571,0.3578,0.3543057907045537,True,-0.004688361831218917,-0.004412575841147243,0.00468836183121907,0.009928295642581488,0.01599558742415893,0.0002757859900718271,0.0002757859900718271,0.004964147821290744,0.009928295642581488,0.022338665195808044
